0.704874926,0.839857887,0.731110089,0.697568623,0.473374503,0.32868246,0.780098988
0.717357198,0.828363162,0.743858649,0.695373876,0.428578357,0.315849167,0.783923048
0.689656471,0.781697192,0.707882,0.620504023,0.420228588,0.257333811,0.74348679
0.684077416,0.835664596,0.713596693,0.644167061,0.329375344,0.321764323,0.740951688
0.747511704,0.903717467,0.809346957,0.707264553,0.455357432,0.338869466,0.831356066
0.74347646,0.899654692,0.805246892,0.704342168,0.382699085,0.3316093,0.815605711
0.797152109,0.879312852,0.850148051,0.760710483,0.426767758,0.341524829,0.852655206
0.844589761,0.911772164,0.874631817,0.845929957,0.536745449,0.347825334,0.912997674
0.883982027,0.931376589,0.906373632,0.888955277,0.522567817,0.345379974,0.938510773
0.881697689,0.91169199,0.88398007,0.881545788,0.461540949,0.323436921,0.911639912
0.897939076,0.898102485,0.866461491,0.860565547,0.395979501,0.336983564,0.887536563
0.868612955,0.880665557,0.857678228,0.799207288,0.338016101,0.355887554,0.85314449
0.787343266,0.817832391,0.776898904,0.731729177,0.22069902,0.384107182,0.757795287
0.783163682,0.79284232,0.794504305,0.739996451,0.244802612,0.374869522,0.766883735
0.843849234,0.822559865,0.84415475,0.804945575,0.342348605,0.383991247,0.82636537
0.860329095,0.826781123,0.837360615,0.794856247,0.346066798,0.389308987,0.823678895
0.886724486,0.820645942,0.853779019,0.757586962,0.446304439,0.379591497,0.838912444
0.928482673,0.854127939,0.90101141,0.81683921,0.497348767,0.383655819,0.892319313
0.961536531,0.831165526,0.90251589,0.911940961,0.545515536,0.40029516,0.919246747
0.960388086,0.822035937,0.910745826,0.899819569,0.555821397,0.404162269,0.920170271
0.979911639,0.839082249,0.924321137,0.956664103,0.546792654,0.416870962,0.946911166
0.992205641,0.825002377,0.904135701,0.933542357,0.582859129,0.432473077,0.937816601
0.975010355,0.839145643,0.953839276,0.972027331,0.578874196,0.461368923,0.970363156
1,0.817140657,1,1,0.572423939,0.431257617,1
